bundle,sigma,x,y,z,vx,vy,vz,mass,time
32,5,98.836425623388,180.86908618188616,-0.25343631724748444,-0.32907048332310757,0.19959142479114814,-0.0021858396195506345,0.9704037874803839,1.4294147260871206
32,5,98.80355706324218,180.8889621069888,-0.2536544156368163,-0.3291025563266387,0.19953465949195306,-0.0021856909508424474,0.9704019264906352,1.5247090411595954
32,5,98.77068531817605,180.90883237625766,-0.2538724991536198,-0.3291346182020624,0.1994778891735169,-0.0021855422021548826,0.9704000655008865,1.6200033562320701
32,5,98.7378103892961,180.9286969891972,-0.25409056778995326,-0.3291666689485876,0.1994211138384341,-0.0021853933734974217,0.9703982045111378,1.715297671304545
32,5,98.7049322777089,180.94855594531205,-0.25430862153787465,-0.3291987085654237,0.19936433348929952,-0.0021852444648795535,0.9703963435213891,1.8105919863770195
32,5,98.7049322777089,180.94855594531205,-0.25430862153787465,-0.3291987085654237,0.19936433348929952,-0.0021852444648795535,0.9703963435213891,1.9058863014494942
32,5,98.67209676308804,180.9684929921434,-0.25452677712682314,-0.329229255700042,0.19930639582006743,-0.002185073664645082,0.9703944825316405,2.0011806165219688
32,5,98.63925818574292,180.98842424809675,-0.2547449156976932,-0.32925979154225987,0.19924845343951622,-0.0021849027960945994,0.9703926215418918,2.0964749315944435
32,5,98.60641654680327,181.0083497126956,-0.25496303724362973,-0.3292903160914278,0.1991905063502613,-0.002184731859240908,0.9703907605521431,2.1917692466669183
32,5,98.57357184739901,181.02826938546406,-0.25518114175777923,-0.32932082934689605,0.19913255455491816,-0.00218456085409681,0.9703888995623944,2.287063561739393
32,5,98.5407240886601,181.04818326592633,-0.25539922923328895,-0.32935133130801664,0.19907459805610245,-0.002184389780675114,0.9703870385726457,2.382357876811868
32,5,98.50787327171663,181.06809135360692,-0.2556172996633075,-0.3293818219741418,0.1990166368564297,-0.002184218638988628,0.9703851775828971,2.4776521918843426
32,5,98.47501939769865,181.08799364803053,-0.25583535304098526,-0.3294123013446246,0.1989586709585153,-0.002184047429050163,0.9703833165931484,2.5729465069568174
32,5,98.44216246773625,181.10789014872225,-0.25605338935947347,-0.3294427694188189,0.1989007003649749,-0.002183876150872533,0.9703814556033997,2.6682408220292917
